"name","chrom","strand","txStart","txEnd","cdsStart","cdsEnd","exonCount","exonStarts","exonEnds","alias","tss","pas"
"YLR462W","chrXII","+",1065955,1066564,1065955,1066564,1,"1065955,","1066564,","YLR462W",1065571,1066712
"YLR467W","chrXII","+",1072507,1077898,1072507,1077898,1,"1072507,","1077898,","YRF1-5",1072104,1077975
"YML133C","chrXIII","-",460,4684,460,4684,2,"460,3890,","3791,4684,","YML133C",5093,384
"YML132W","chrXIII","+",7243,8383,7243,8383,1,"7243,","8383,","COS3",7237,8460
"YML131W","chrXIII","+",10197,11295,10197,11295,1,"10197,","11295,","YML131W",10164,11484
"YML130C","chrXIII","-",11482,13174,11482,13174,1,"11482,","13174,","ERO1",13271,11389
"YML129C","chrXIII","-",14540,14753,14540,14753,1,"14540,","14753,","COX14",14763,14311
"YML128C","chrXIII","-",15134,16676,15134,16676,1,"15134,","16676,","MSC1",16778,14956
"YML127W","chrXIII","+",17063,18809,17063,18809,1,"17063,","18809,","RSC9",16984,18959
"YML126C","chrXIII","-",19059,20535,19059,20535,1,"19059,","20535,","ERG13",20474,18874
"YML125C","chrXIII","-",20760,21699,20760,21699,1,"20760,","21699,","PGA3",21717,20685
"YML124C","chrXIII","-",22047,23683,22047,23683,2,"22047,23658,","23360,23683,","TUB3",23713,21925
"YML123C","chrXIII","-",24036,25800,24036,25800,1,"24036,","25800,","PHO84",25839,23899
"YML121W","chrXIII","+",26929,27862,26929,27862,1,"26929,","27862,","GTR1",26870,28048
"YML120C","chrXIII","-",28265,29807,28265,29807,1,"28265,","29807,","NDI1",29897,27932
"YML119W","chrXIII","+",30610,31684,30610,31684,1,"30610,","31684,","YML119W",30518,31744
"YML118W","chrXIII","+",32333,33851,32333,33851,1,"32333,","33851,","NGL3",32178,33851
"YML117W","chrXIII","+",34242,37647,34242,37647,1,"34242,","37647,","NAB6",34102,37917
"YML116W","chrXIII","+",38195,39824,38195,39824,1,"38195,","39824,","ATR1",38115,39980
"YML115C","chrXIII","-",40186,41794,40186,41794,1,"40186,","41794,","VAN1",41865,40131
"YML114C","chrXIII","-",42042,43575,42042,43575,1,"42042,","43575,","TAF8",43594,42027
"YML113W","chrXIII","+",44044,44791,44044,44791,1,"44044,","44791,","DAT1",43997,44935
"YML112W","chrXIII","+",45062,45953,45062,45953,1,"45062,","45953,","CTK3",45009,46135
"YML111W","chrXIII","+",46941,49704,46941,49704,1,"46941,","49704,","BUL2",46816,49850
"YML110C","chrXIII","-",50030,50954,50030,50954,1,"50030,","50954,","COQ5",50981,49748
"YML109W","chrXIII","+",51639,54468,51639,54468,1,"51639,","54468,","ZDS2",51587,54542
"YML108W","chrXIII","+",54792,55110,54792,55110,1,"54792,","55110,","YML108W",54772,55310
"YML107C","chrXIII","-",55264,56269,55264,56269,1,"55264,","56269,","PML39",56255,55226
"YML106W","chrXIII","+",56772,57453,56772,57453,1,"56772,","57453,","URA5",56482,57512
"YML105C","chrXIII","-",57865,58687,57865,58687,1,"57865,","58687,","SEC65",58718,57761
"YML104C","chrXIII","-",58938,62322,58938,62322,1,"58938,","62322,","MDM1",62358,58879
"YML103C","chrXIII","-",62581,67549,62581,67549,1,"62581,","67549,","NUP188",67586,62533
"YML102W","chrXIII","+",68293,69700,68293,69700,1,"68293,","69700,","CAC2",68288,69753
"YML101C","chrXIII","-",69734,70088,69734,70088,1,"69734,","70088,","CUE4",70125,69662
"YML100W-A","chrXIII","+",70137,70311,70137,70311,1,"70137,","70311,","YML100W-A",70128,70606
"YML100W","chrXIII","+",70623,73920,70623,73920,1,"70623,","73920,","TSL1",70526,74015
"YML099C","chrXIII","-",74397,77040,74397,77040,1,"74397,","77040,","ARG81",76997,74258
"YML098W","chrXIII","+",77266,77770,77266,77770,1,"77266,","77770,","TAF13",77247,77929
"YML097C","chrXIII","-",78334,79690,78334,79690,1,"78334,","79690,","VPS9",79733,78269
"YML096W","chrXIII","+",79908,81486,79908,81486,1,"79908,","81486,","YML096W",79885,81543
"YML095C","chrXIII","-",81480,82113,81480,82113,1,"81480,","82113,","RAD10",82139,81246
"YML094W","chrXIII","+",82274,82849,82274,82849,2,"82274,82373,","82290,82849,","GIM5",82244,82944
"YML093W","chrXIII","+",83089,85789,83089,85789,1,"83089,","85789,","UTP14",83066,85887
"YML092C","chrXIII","-",85986,86739,85986,86739,1,"85986,","86739,","PRE8",86760,85888
"YML091C","chrXIII","-",87122,90731,87122,90731,1,"87122,","90731,","RPM2",91018,87042
"YML088W","chrXIII","+",92234,94241,92234,94241,1,"92234,","94241,","UFO1",91962,94322
"YML087C","chrXIII","-",94430,95369,94430,95369,1,"94430,","95369,","AIM33",95379,94322
"YML086C","chrXIII","-",95790,97371,95790,97371,1,"95790,","97371,","ALO1",97527,95675
"YML085C","chrXIII","-",97940,99400,97940,99400,2,"97940,99375,","99259,99400,","TUB1",99432,97768
"YML082W","chrXIII","+",101861,103811,101861,103811,1,"101861,","103811,","YML082W",101807,103871
"YML081C-A","chrXIII","-",103982,104162,103982,104162,1,"103982,","104162,","ATP18",104221,103875
"YML081W","chrXIII","+",104776,108532,104776,108532,1,"104776,","108532,","YML081W",104634,108616
"YML080W","chrXIII","+",108805,110077,108805,110077,1,"108805,","110077,","DUS1",108686,110187
"YML079W","chrXIII","+",110246,110852,110246,110852,1,"110246,","110852,","YML079W",110238,110921
"YML078W","chrXIII","+",111001,111550,111001,111550,1,"111001,","111550,","CPR3",110977,111686
"YML077W","chrXIII","+",111864,112344,111864,112344,1,"111864,","112344,","BET5",111865,112470
"YML076C","chrXIII","-",112512,115347,112512,115347,1,"112512,","115347,","WAR1",115385,112292
"YML075C","chrXIII","-",115733,118898,115733,118898,1,"115733,","118898,","HMG1",118986,115589
"YML074C","chrXIII","-",120088,121324,120088,121324,1,"120088,","121324,","FPR3",121350,119991
"YML073C","chrXIII","-",123226,124172,123226,124172,2,"123226,124157,","123742,124172,","RPL6A",124209,123150
"YML072C","chrXIII","-",124729,129367,124729,129367,1,"124729,","129367,","TCB3",129526,124589
"YML071C","chrXIII","-",129748,131572,129748,131572,1,"129748,","131572,","COG8",131648,129705
"YML070W","chrXIII","+",133474,135229,133474,135229,1,"133474,","135229,","DAK1",133403,135299
"YML069W","chrXIII","+",135499,137158,135499,137158,1,"135499,","137158,","POB3",135460,137235
"YML068W","chrXIII","+",137549,138944,137549,138944,1,"137549,","138944,","ITT1",137485,139034
"YML067C","chrXIII","-",139062,140214,139062,140214,2,"139062,140183,","140090,140214,","ERV41",140234,139018
"YML066C","chrXIII","-",140423,141533,140423,141533,1,"140423,","141533,","SMA2",141953,140423
"YML065W","chrXIII","+",142209,144954,142209,144954,1,"142209,","144954,","ORC1",142116,145083
"YML064C","chrXIII","-",145138,145876,145138,145876,1,"145138,","145876,","TEM1",145937,144951
"YML063W","chrXIII","+",146481,147249,146481,147249,1,"146481,","147249,","RPS1B",146456,147336
"YML062C","chrXIII","-",147504,148683,147504,148683,1,"147504,","148683,","MFT1",148737,147431
"YML061C","chrXIII","-",148952,151532,148952,151532,1,"148952,","151532,","PIF1",151682,148864
"YML060W","chrXIII","+",151870,153001,151870,153001,1,"151870,","153001,","OGG1",151792,153220
"YML059C","chrXIII","-",153218,158258,153218,158258,1,"153218,","158258,","NTE1",158322,153142
"YML058W-A","chrXIII","+",158759,158966,158759,158966,1,"158759,","158966,","HUG1",158717,159098
"YML058W","chrXIII","+",159382,159697,159382,159697,1,"159382,","159697,","SML1",159339,159937
"YML057W","chrXIII","+",160179,161994,160179,161994,1,"160179,","161994,","CMP2",160125,162123
"YML055W","chrXIII","+",164789,165326,164789,165326,1,"164789,","165326,","SPC2",164614,165385
"YML056C","chrXIII","-",162193,164176,162193,164176,2,"162193,163716,","163308,164176,","IMD4",164801,162103
"YML053C","chrXIII","-",169115,169754,169115,169754,1,"169115,","169754,","YML053C",169843,168955
"YML052W","chrXIII","+",170401,171310,170401,171310,1,"170401,","171310,","SUR7",170372,171415
"YML051W","chrXIII","+",171593,172901,171593,172901,1,"171593,","172901,","GAL80",171516,173044
"YML050W","chrXIII","+",173138,174074,173138,174074,1,"173138,","174074,","AIM32",173121,174204
"YML049C","chrXIII","-",174219,178305,174219,178305,1,"174219,","178305,","RSE1",178177,174100
"YML048W","chrXIII","+",178425,179637,178425,179637,1,"178425,","179637,","GSF2",178384,179830
"YML046W","chrXIII","+",181473,183363,181473,183363,1,"181473,","183363,","PRP39",181369,183528
"YML043C","chrXIII","-",190243,191767,190243,191767,1,"190243,","191767,","RRN11",191929,190103
"YML041C","chrXIII","-",194912,195755,194912,195755,1,"194912,","195755,","VPS71",195800,194825
"YML038C","chrXIII","-",202774,204103,202774,204103,1,"202774,","204103,","YMD8",204186,202554
"YML037C","chrXIII","-",204385,205408,204385,205408,1,"204385,","205408,","YML037C",205455,204385
"YML036W","chrXIII","+",205641,206293,205641,206293,2,"205641,206203,","206097,206293,","CGI121",205611,206538
"YML035C","chrXIII","-",206427,208860,206427,208860,1,"206427,","208860,","AMD1",209066,206156
"YML034W","chrXIII","+",209524,212155,209524,212155,2,"209524,211570,","211444,212155,","SRC1",209451,212323
"YML032C","chrXIII","-",212514,213930,212514,213930,1,"212514,","213930,","RAD52",213970,212336
"YML031W","chrXIII","+",214188,216156,214188,216156,1,"214188,","216156,","NDC1",214157,216232
"YML030W","chrXIII","+",216434,216914,216434,216914,1,"216434,","216914,","AIM31",216412,217150
"YML029W","chrXIII","+",217361,219878,217361,219878,1,"217361,","219878,","USA1",217282,220204
"YML028W","chrXIII","+",220137,220728,220137,220728,1,"220137,","220728,","TSA1",220109,220834
"YML027W","chrXIII","+",221405,222563,221405,222563,1,"221405,","222563,","YOX1",221190,222692
"YML026C","chrXIII","-",222986,223828,222986,223828,2,"222986,223781,","223380,223828,","RPS18B",223858,222798
"YML025C","chrXIII","-",224405,225365,224405,225365,2,"224405,225338,","225239,225365,","YML6",225417,224300
"YML024W","chrXIII","+",225888,226697,225888,226697,2,"225888,226289,","225891,226697,","RPS17A",225835,226758
"YML023C","chrXIII","-",226993,228664,226993,228664,1,"226993,","228664,","NSE5",228708,226939
"YML022W","chrXIII","+",228936,229500,228936,229500,1,"228936,","229500,","APT1",228868,229632
"YML021C","chrXIII","-",229733,230813,229733,230813,1,"229733,","230813,","UNG1",230793,229573
"YML020W","chrXIII","+",231148,233143,231148,233143,1,"231148,","233143,","YML020W",230971,233288
"YML019W","chrXIII","+",233456,234455,233456,234455,1,"233456,","234455,","OST6",233419,234716
"YML018C","chrXIII","-",234770,235952,234770,235952,1,"234770,","235952,","YML018C",236088,234639
"YML017W","chrXIII","+",236587,238731,236587,238731,2,"236587,236953,","236591,238731,","PSP2",236518,239059
"YML016C","chrXIII","-",239457,241536,239457,241536,1,"239457,","241536,","PPZ1",241799,239294
"YML015C","chrXIII","-",241988,243029,241988,243029,1,"241988,","243029,","TAF11",243059,241868
"YML014W","chrXIII","+",243224,244064,243224,244064,1,"243224,","244064,","TRM9",243215,244160
"YML013W","chrXIII","+",244148,245903,244148,245903,1,"244148,","245903,","UBX2",244120,246128
"YML012W","chrXIII","+",246115,246751,246115,246751,1,"246115,","246751,","ERV25",246075,246876
"YML011C","chrXIII","-",246894,247428,246894,247428,1,"246894,","247428,","RAD33",247464,246776
"YML010W","chrXIII","+",247676,250868,247676,250868,1,"247676,","250868,","SPT5",247639,251118
"YML009C","chrXIII","-",251303,251516,251303,251516,1,"251303,","251516,","MRPL39",251558,251116
"YML008C","chrXIII","-",251838,252990,251838,252990,1,"251838,","252990,","ERG6",253024,251750
"YML007C-A","chrXIII","-",253161,253272,253161,253272,1,"253161,","253272,","YML007C-A",253321,253161
"YML007W","chrXIII","+",253847,255800,253847,255800,1,"253847,","255800,","YAP1",253699,255992
"YML006C","chrXIII","-",256091,258416,256091,258416,1,"256091,","258416,","GIS4",258574,256018
"YML005W","chrXIII","+",260220,261609,260220,261609,1,"260220,","261609,","TRM12",260236,261659
"YML004C","chrXIII","-",261704,262685,261704,262685,1,"261704,","262685,","GLO1",262703,261569
"YML003W","chrXIII","+",263482,264355,263482,264355,1,"263482,","264355,","YML003W",263495,264355
"YML001W","chrXIII","+",267173,267800,267173,267800,1,"267173,","267800,","YPT7",267081,267870
"YMR001C","chrXIII","-",269018,271136,269018,271136,1,"269018,","271136,","CDC5",271471,268869
"YMR002W","chrXIII","+",272192,272663,272192,272663,1,"272192,","272663,","MIC17",272138,272902
"YMR003W","chrXIII","+",273117,273714,273117,273714,1,"273117,","273714,","AIM34",273086,273790
"YMR004W","chrXIII","+",274016,275552,274016,275552,1,"274016,","275552,","MVP1",273957,275700
"YMR005W","chrXIII","+",276044,277211,276044,277211,1,"276044,","277211,","TAF4",275959,277298
"YMR006C","chrXIII","-",277560,279681,277560,279681,1,"277560,","279681,","PLB2",279739,277457
"YMR008C","chrXIII","-",280589,282584,280589,282584,1,"280589,","282584,","PLB1",282768,280252
"YMR009W","chrXIII","+",284101,284641,284101,284641,1,"284101,","284641,","ADI1",284068,284675
"YMR010W","chrXIII","+",285099,286317,285099,286317,1,"285099,","286317,","YMR010W",284891,286443
"YMR011W","chrXIII","+",288078,289704,288078,289704,1,"288078,","289704,","HXT2",288041,289818
"YMR012W","chrXIII","+",291133,294967,291133,294967,1,"291133,","294967,","CLU1",291026,295103
"YMR013C","chrXIII","-",295178,296738,295178,296738,1,"295178,","296738,","SEC59",296786,294974
"YMR014W","chrXIII","+",298867,300427,298867,300427,1,"298867,","300427,","BUD22",298842,300546
"YMR015C","chrXIII","-",300868,302485,300868,302485,1,"300868,","302485,","ERG5",302539,300700
"YMR016C","chrXIII","-",303235,305593,303235,305593,1,"303235,","305593,","SOK2",305819,303084
"YMR019W","chrXIII","+",312155,315005,312155,315005,1,"312155,","315005,","STB4",312228,315106
"YMR020W","chrXIII","+",315376,316903,315376,316903,1,"315376,","316903,","FMS1",315410,316994
"YMR021C","chrXIII","-",317164,318418,317164,318418,1,"317164,","318418,","MAC1",318502,316894
"YMR022W","chrXIII","+",318679,319177,318679,319177,1,"318679,","319177,","UBC7",318680,319277
"YMR023C","chrXIII","-",319436,321017,319436,321017,1,"319436,","321017,","MSS1",321229,319381
"YMR024W","chrXIII","+",321874,323047,321874,323047,1,"321874,","323047,","MRPL3",321907,323189
"YMR025W","chrXIII","+",323299,324187,323299,324187,1,"323299,","324187,","CSI1",323293,324234
"YMR026C","chrXIII","-",324235,325435,324235,325435,1,"324235,","325435,","PEX12",325557,324152
"YMR027W","chrXIII","+",325876,327289,325876,327289,1,"325876,","327289,","YMR027W",325786,327366
"YMR028W","chrXIII","+",327481,328582,327481,328582,1,"327481,","328582,","TAP42",327459,328692
"YMR029C","chrXIII","-",328659,330231,328659,330231,1,"328659,","330231,","FAR8",330260,328553
"YMR030W","chrXIII","+",330792,331923,330792,331923,1,"330792,","331923,","RSF1",330619,332054
"YMR031C","chrXIII","-",332211,334743,332211,334743,1,"332211,","334743,","YMR031C",334817,332046
"YMR032W","chrXIII","+",335297,337307,335297,337307,1,"335297,","337307,","HOF1",335194,337461
"YMR033W","chrXIII","+",337787,339277,337787,339277,2,"337787,337903,","337817,339277,","ARP9",337745,339432
"YMR034C","chrXIII","-",339417,340722,339417,340722,1,"339417,","340722,","YMR034C",340855,339417
"YMR035W","chrXIII","+",341141,341675,341141,341675,1,"341141,","341675,","IMP2",341126,341963
"YMR036C","chrXIII","-",341855,343520,341855,343520,1,"341855,","343520,","MIH1",343562,341718
"YMR037C","chrXIII","-",344402,346517,344402,346517,1,"344402,","346517,","MSN2",346946,344130
"YMR038C","chrXIII","-",347510,348260,347510,348260,1,"347510,","348260,","CCS1",348277,347448
"YMR039C","chrXIII","-",348643,349522,348643,349522,1,"348643,","349522,","SUB1",349622,348469
"YMR040W","chrXIII","+",350380,350863,350380,350863,1,"350380,","350863,","YET2",350312,350941
"YMR041C","chrXIII","-",350965,351973,350965,351973,1,"350965,","351973,","ARA2",351991,350845
"YMR042W","chrXIII","+",352602,353136,352602,353136,1,"352602,","353136,","ARG80",352596,353490
"YMR043W","chrXIII","+",353870,354731,353870,354731,1,"353870,","354731,","MCM1",353864,355056
"YMR044W","chrXIII","+",355383,356811,355383,356811,1,"355383,","356811,","IOC4",355344,356952
"YMR047C","chrXIII","-",363363,366705,363363,366705,1,"363363,","366705,","NUP116",366780,363293
"YMR048W","chrXIII","+",366980,367934,366980,367934,1,"366980,","367934,","CSM3",366972,368043
"YMR049C","chrXIII","-",368093,370517,368093,370517,1,"368093,","370517,","ERB1",370561,368034
"YMR052W","chrXIII","+",379585,380200,379585,380200,1,"379585,","380200,","FAR3",379566,380311
"YMR054W","chrXIII","+",383302,385975,383302,385975,1,"383302,","385975,","STV1",383089,386093
"YMR055C","chrXIII","-",386100,387021,386100,387021,1,"386100,","387021,","BUB2",387050,386069
"YMR058W","chrXIII","+",388821,390732,388821,390732,1,"388821,","390732,","FET3",388767,390871
"YMR059W","chrXIII","+",391098,391485,391098,391485,1,"391098,","391485,","SEN15",391077,391588
"YMR060C","chrXIII","-",391531,392515,391531,392515,1,"391531,","392515,","SAM37",392527,391497
"YMR061W","chrXIII","+",392754,394788,392754,394788,1,"392754,","394788,","RNA14",392731,394894
"YMR062C","chrXIII","-",395053,396379,395053,396379,1,"395053,","396379,","ARG7",396426,394943
"YMR063W","chrXIII","+",397076,397796,397076,397796,1,"397076,","397796,","RIM9",397040,397796
"YMR064W","chrXIII","+",397902,399459,397902,399459,1,"397902,","399459,","AEP1",397930,399572
"YMR065W","chrXIII","+",399701,401216,399701,401216,1,"399701,","401216,","KAR5",399851,401327
"YMR066W","chrXIII","+",401540,404237,401540,404237,1,"401540,","404237,","SOV1",401523,404312
"YMR067C","chrXIII","-",404322,405573,404322,405573,1,"404322,","405573,","UBX4",405600,404296
"YMR068W","chrXIII","+",406303,407584,406303,407584,1,"406303,","407584,","AVO2",406290,407673
"YMR069W","chrXIII","+",407708,408566,407708,408566,1,"407708,","408566,","NAT4",407801,408811
"YMR070W","chrXIII","+",409153,410626,409153,410626,1,"409153,","410626,","MOT3",408944,410776
"YMR071C","chrXIII","-",410761,411265,410761,411265,1,"410761,","411265,","TVP18",411323,410693
"YMR072W","chrXIII","+",411568,412120,411568,412120,1,"411568,","412120,","ABF2",411547,412262
"YMR073C","chrXIII","-",412267,412873,412267,412873,1,"412267,","412873,","IRC21",412913,412025
"YMR074C","chrXIII","-",413035,413473,413035,413473,1,"413035,","413473,","YMR074C",413492,412965
